Ticker,Description,Shares Float,Market Capitalization,Pre-market Change %,Pre-market High,Pre-market Volume,Volume,Volume*Price,Open,Post-market Open,High,Low,Volatility,Change %,Sector,Volatility Month
CARS,Cars.com Inc.,60762093.41,1277719581,,,,584920,11201218,18.79,19.15,19.35,18.55,4.31266846,0.78947368,Technology Services,3.50086719
GNRC,Generac Holdings Inc.,61114868.18,8014856625,1.32306146,121,1854,2146012,276556566.4,119.66,128.87,129.64,119.4,8.57621441,7.91324736,Producer Manufacturing,4.1308432
XENE,Xenon Pharmaceuticals Inc.,61178459.5,2612410813,,,,380384,15633782.4,40.49,41.1,41.19,40.15,2.59028643,0.75999019,Health Technology,3.57449211
GOGO,Gogo Inc.,61517214.02,2167960113,,,,357752,6031698.72,16.6,16.86,16.93,16.5208,2.47687763,1.32211538,Communications,3.14024982
MLM,"Martin Marietta Materials, Inc.",61532043.9,26657101004,,,,426805,183598706.9,423.53,430.17,430.71,423.25,1.76255168,0.8510339,Non-Energy Minerals,1.67715187
AGCO,AGCO Corporation,62195081.16,9906775764,-0.43224388,131.3,100,596530,78938814.9,130.54,132.33,132.49,129.63,2.20627941,0.34882839,Producer Manufacturing,2.82582608
COOP,Mr. Cooper Group Inc.,62354608.28,3307393635,,,,804144,39081398.4,48.19,48.6,48.84,48.08,1.58069884,0.76715737,Finance,1.97076475
PFMT,Performant Financial Corporation,62402171.46,258227479.4,,,,505877,1730099.34,3.26,3.42,3.4883,3.2,9.009375,3.95136778,Commercial Services,7.42204689
VRNT,Verint Systems Inc.,62551181.49,2356740886,-0.82462892,36.08,100,922286,33811004.76,36.05,36.66,36.82,35.93,2.47703869,0.76965366,Technology Services,2.70609993
RYAM,Rayonier Advanced Materials Inc.,62572692.24,280660820.6,,,,1276854,5503240.74,4.22,4.31,4.35,4.06,7.14285714,3.11004785,Process Industries,7.31243173
BRP,"BRP Group, Inc.",62732951.04,2872955741,,,,396632,9705585.04,24.14,24.47,24.51,23.9,2.55230126,0.61677632,Finance,4.0694965
ABSI,Absci Corporation,62952658.3,187781768.6,1.14285714,1.99,5405,1951821,3962196.63,1.77,2.03,2.11,1.75,20.57142857,16,Commercial Services,11.06135024
VNOM,Viper Energy Partners LP,63075234.99,4056773501,-0.40225261,25,900,552108,13764052.44,24.85,24.93,25.005,24.48,2.14460784,0.28157683,Miscellaneous,2.13668408
SMTC,Semtech Corporation,63168688.66,1446084629,-0.22123894,22.55,480,1245767,28166791.87,22.6,22.61,22.82,22.224,2.68178546,0.04424779,Electronic Technology,4.91556226
PYCR,"Paycor HCM, Inc.",63350467.43,4162697973,-1.02783726,23.11,100,403422,9512690.76,23.08,23.58,23.715,22.97,3.24336091,0.98501071,Technology Services,3.59520744
YELP,Yelp Inc.,63676161.06,2509840609,-1.53611645,36.16,500,623250,22723695,36.29,36.46,36.68,36.07,1.69115609,0.13732491,Technology Services,2.73187541
ZNTL,"Zentalis Pharmaceuticals, Inc.",63693051.29,2010958813,,,,1621404,46242442.08,27.5,28.47,28.61,27.25,4.99082569,3.25850833,Health Technology,7.63166425
ZGN,Ermenegildo Zegna N.V.,63810823.52,2935494512,,,,903553,10616747.75,11.5,11.75,11.86,11.44,3.67132867,2.08514335,Consumer Non-Durables,3.037726
NEWR,"New Relic, Inc.",63839915.73,4751695030,,,,1126743,76257966.24,66.36,67.68,67.74,66.19,2.34174347,1.12057373,Technology Services,3.50842285
AZTA,"Azenta, Inc.",63876170.99,3017863299,,,,2701624,125112207.4,45.69,46.31,46.36,44.95,3.13681869,0.6301608,Health Services,2.9500783
FPH,"Five Point Holdings, LLC",64031428.67,362235685.7,,,,56560,138006.4,2.29,2.44,2.4484,2.29,7.35371179,7.01754386,Finance,4.16509148
CDXS,"Codexis, Inc.",64107808.37,196297091.1,,,,869124,2555224.56,2.88,2.94,3.01,2.75,9.45454545,2.08333333,Process Industries,8.11780598
BCSF,"Bain Capital Specialty Finance, Inc.",64194165.77,865134322.9,,,,211607,2835533.8,13.35,13.4,13.53,13.35,1.34831461,0.22438295,Miscellaneous,1.75047221
TNDM,"Tandem Diabetes Care, Inc.",64200530.49,1753836801,,,,939128,25487933.92,26.98,27.12,27.42,26.44,3.7065053,0.14760148,Health Technology,4.56502069
GLDD,Great Lakes Dredge & Dock Corporation,64317575.34,512734587.4,,,,330550,2551846,7.48,7.72,7.735,7.42,4.24528302,3.20855615,Industrial Services,4.31687506
EVTC,"Evertec, Inc.",64345585.93,2373411381,1.16569525,36.45,200,312087,11381812.89,35.93,36.47,36.5622,35.93,1.75953242,1.22120455,Finance,2.24750921
RAMP,"LiveRamp Holdings, Inc.",64348236.36,1755683648,,,,454708,12022479.52,25.81,26.44,26.46,25.7,2.95719844,1.61414297,Technology Services,3.86672588
TKR,Timken Company (The),64676134.2,6238296083,,,,467998,40327387.66,84.7,86.17,86.33,84.06,2.70045206,1.36454535,Producer Manufacturing,2.87609672
TDUP,ThredUp Inc.,64849608.9,261386562.5,,,,620944,1602035.52,2.48,2.58,2.63,2.48,6.0483871,2.78884462,Retail Trade,9.44550134
ASTS,"AST SpaceMobile, Inc.",65275361.85,1249296383,0.16891892,6,2814,1104291,6758260.92,5.9,6.12,6.19,5.84,5.99315068,3.37837838,Communications,5.41871255
UTZ,Utz Brands Inc,65445556.43,2305978522,,,,445356,7312745.52,16.22,16.42,16.57,16.12,2.79156328,0.73619632,Consumer Non-Durables,2.87370851
RARE,Ultragenyx Pharmaceutical Inc.,65645324.76,3549928828,,,,756692,37932969.96,48.2,50.13,50.73,48.2,5.24896266,3.83181442,Health Technology,3.66558421
RRX,Regal Rexnord Corporation,65926494.99,10114784897,,,,413888,63163447.68,150.11,152.61,152.67,148.925,2.5146886,0.90584501,Producer Manufacturing,2.73714158
NPWR,NET Power Inc.,66171277.42,837862285.6,-0.25146689,11.93,4340,484474,6026856.56,11.68,12.44,12.62,11.6001,8.79216558,4.27493713,Technology Services,7.56927429
RGA,"Reinsurance Group of America, Incorporated",66187929.33,9598708704,,,,469930,67787402.5,142.84,144.25,145.04,141.83,2.26327293,0.85296791,Finance,1.91273506
WMS,"Advanced Drainage Systems, Inc.",66212871.2,8913832966,,,,597312,67125922.56,110.16,112.38,112.82,109.6998,2.84430783,1.68295331,Producer Manufacturing,2.95338561
LITE,Lumentum Holdings Inc.,66572841.9,4216118757,3.9100346,62.35,118406,7400699,454180897.6,60,61.37,65.16,59.94,12.27894561,6.17647059,Producer Manufacturing,4.54219408
SGRY,"Surgery Partners, Inc.",66649584.69,5242458001,,,,1073643,44502502.35,40.94,41.45,41.685,40.57,2.74833621,1.04826914,Health Services,4.05608827
LNTH,"Lantheus Holdings, Inc.",66847889.42,6346075567,,,,1338405,124297672.4,87.66,92.87,94.47,87.66,7.76865161,5.21128356,Health Technology,4.37363559
CMPX,"Compass Therapeutics, Inc.",67638612.14,425065109.7,,,,557877,1874466.72,3.04,3.36,3.45,3.04,13.48684211,8.73786408,Health Technology,6.84111323
SLRN,"ACELYRIN, INC.",67795533.88,1943024982,0.81342145,21,11119,936921,18729050.79,19.7,19.99,20.72,19.34,7.13547053,1.62684291,Commercial Services,8.1838136
CERE,"Cerevel Therapeutics Holdings, Inc.",67918726.31,5358982570,,,,671013,22928514.21,33.86,34.17,34.4,32.84,4.75030451,0.47044987,Health Technology,3.94712761
CTLP,"Cantaloupe, Inc.",68025133.94,554047119.9,,,,182594,1395018.16,7.49,7.64,7.64,7.42,2.96495957,1.86666667,Finance,3.13984703
URI,"United Rentals, Inc.",68310633.79,27974267304,,,,930871,378873805.7,399.3,407.01,408.96,396.74,3.08010284,0.97248753,Finance,3.28815124
NTCT,"NetScout Systems, Inc.",68858670.71,2120462683,,,,370555,11027716.8,29.51,29.76,30,29.51,1.66045408,0.84717045,Technology Services,2.0814227
AXON,"Axon Enterprise, Inc.",69026307.13,15129494424,-0.17790077,202.92,400,1125836,230537437.7,201.5,204.77,205.4,199.29,3.06588389,1.19094683,Electronic Technology,2.42482459
KURA,"Kura Oncology, Inc.",69073034.52,815093874.3,,,,1304462,14349082,10.91,11,11.17,10.66,4.78424015,2.23048327,Health Technology,5.77641515
WVE,Wave Life Sciences Ltd.,69259818.29,413161992.7,0,3.98,1000,448608,1884153.6,4.01,4.2,4.21,3.77,11.67108753,5.52763819,Health Technology,7.84119358
INMD,InMode Ltd.,69261442.8,3115990171,-0.51365234,37.23,5775,1183299,44385545.49,36.8,37.51,37.76,36.52,3.39539978,1.40578535,Health Technology,2.96818852
ALGM,"Allegro MicroSystems, Inc.",69399734.66,8007771173,1.86752988,40.91,6808,2592855,108277624.8,40.375,41.76,42.35,40.375,5.42414861,3.98406375,Electronic Technology,3.35970853
PODD,Insulet Corporation,69465037.21,20121883455,-0.61862917,282.74,121,577053,166600971.6,282.8,288.71,290.71,281.28,3.35253129,1.4797891,Health Technology,2.65066422
TVTX,"Travere Therapeutics, Inc.",70205213.21,1298177314,,,,1147696,19969910.4,17.24,17.4,17.73,16.81,5.47293278,0.57803468,Health Technology,4.56344167
NR,"Newpark Resources, Inc.",70776446.63,393938562,0,4.69,20100,1918459,8882465.17,4.54,4.63,5.005,4.53,10.48565121,1.98237885,Industrial Services,4.52617423
LPX,Louisiana-Pacific Corporation,71059143.07,4712355493,0.2514142,63.8,323,772534,50531448.94,63.57,65.41,65.7,63.43,3.57874823,2.78126964,Non-Energy Minerals,2.44673263
VCYT,"Veracyte, Inc.",71363095.24,1900950462,,,,646584,16972830,26.09,26.25,26.43,25.59,3.28253224,0.61326179,Health Technology,4.33338064
ALGN,"Align Technology, Inc.",71542689.36,25360014228,-0.99003906,327.02,757,529996,175656574.3,327.02,331.43,333.05,320.53,3.90603064,0.34515123,Health Technology,3.26724322
ALTO,"Alto Ingredients, Inc.",71751007.95,197877126.3,4.048583,2.62,26413,2852682,7416973.2,2.55,2.6,2.73,2.5,10.4,5.26315789,Process Industries,6.69078286
ACDVF,Air Canada,72272086.39,6553118496,,,,21624,385339.68,17.5227,,17.82,17.52,1.71232877,0.02806624,Transportation,1.78548857
JKHY,"Jack Henry & Associates, Inc.",72388128.62,11934059485,,,,695982,113974012.3,162.43,163.76,164.97,162,1.83333333,0.13452366,Technology Services,1.8593077
CRNT,Ceragon Networks Ltd.,72727530.98,173773993.3,,,,256732,528867.92,2.04,2.06,2.07,2,3.5,1.98019802,Electronic Technology,3.97436902
MXL,"MaxLinear, Inc",72909331.1,2513007373,-0.45691906,30.6,415,657071,20645170.82,30.43,31.42,31.55,30.12,4.74767596,2.54569191,Electronic Technology,3.55222657
AHCO,AdaptHealth Corp.,73056117.31,1391368251,0.79207921,10.28,645,1423407,14760730.59,10.04,10.37,10.55,9.91,6.45812311,2.67326733,Finance,3.91579143
SCRM,Screaming Eagle Acquisition Corp.,73180800,969374974.9,,,,297657,3077773.38,10.29,,10.34,10.285,0.58337385,0.58365759,Finance,0.19338182
JXN,Jackson Financial Inc.,73417808.45,2487092260,1.93462308,30.56,100,1552323,46802538.45,29.8,30.15,30.3,29.09,4.15950498,0.5670447,Finance,3.47252624
WST,"West Pharmaceutical Services, Inc.",73776133.74,27180953153,-0.82035134,359.38,500,429145,157114276,357.17,366.11,366.985,356.64,2.90068416,1.12418517,Health Technology,1.97829795
LPSN,"LivePerson, Inc.",73830558.6,326123678.4,1.91256831,3.73,31515,5684464,23476836.32,3.73,4.13,4.22,3.635,16.09353508,12.84153005,Technology Services,8.21191834
RCKT,"Rocket Pharmaceuticals, Inc.",74271492.65,1817621509,-0.3652968,21.82,100,716614,16188310.26,21.83,22.59,22.75,21.16,7.51417769,3.15068493,Health Technology,4.76278343
HEI.A,Heico Corporation,74436582.15,20228724386,-1.18454806,130.97,100,345869,46405243.73,131.32,134.17,134.23,131.32,2.21596101,1.22981741,Electronic Technology,2.44225506
PCVX,"Vaxcyte, Inc.",74661174.02,4974893476,,,,517505,27474340.45,51.1,53.09,53.24,50.37,5.69783601,3.79276637,Health Technology,3.52716615
ATEC,"Alphatec Holdings, Inc.",74806919.11,1842620947,,,,1256644,19540814.2,15.23,15.55,15.608,14.99,4.1227485,1.3029316,Health Technology,4.15439916
ASO,"Academy Sports and Outdoors, Inc.",75292032.61,3746308315,0.73425278,48.9367,102,1600179,78408771,48.33,49,49.05,48,2.1875,0.86455331,Retail Trade,3.74518549
AJRD,"Aerojet Rocketdyne Holdings, Inc.",75407330.73,4387630336,,,,1070632,58167436.56,53.99,54.33,54.4037,53.99,0.76625301,0.51803885,Electronic Technology,0.82104731
BYD,Boyd Gaming Corporation,75558235.03,6906304321,1.22058824,68.83,100,569155,38907435.8,67.75,68.36,68.45,67.28,1.73900119,0.52941176,Consumer Services,1.85956484
FORM,"FormFactor, Inc.",76345118.56,2400724218,,,,685379,21328994.48,30.28,31.11,31.14,30.28,2.84015852,2.70627063,Electronic Technology,3.40949193
WW,"WW International, Inc.",76460791.71,530175711.4,-0.29850746,6.7999,1560,2455589,16550669.86,6.63,6.74,6.76,6.5,4,0.59701493,Consumer Services,6.12525594
HEOFF,H2O Innovation Inc.,76659482.59,210167291.8,,,,6345,14815.575,2.31,,2.34,2.31,1.2987013,0.64655172,Producer Manufacturing,3.05914216
EYE,"National Vision Holdings, Inc.",76734238.36,2008390845,0.11668611,25.74,823,1191690,30650266.8,25.73,25.72,26.1,25.59,1.992966,0.03889537,Retail Trade,3.18821204
EXPI,"eXp World Holdings, Inc.",76775318.47,3032022330,-0.76335878,19.5,1228,1218114,24069932.64,19.4,19.76,20.79,19.4,7.16494845,0.55979644,Finance,5.89397544
LPLA,LPL Financial Holdings Inc.,76988257.82,16249003198,,,,648610,135695698.1,205.9,209.21,209.64,203.16,3.18960425,0.11005838,Finance,2.81054717
CMAX,"CareMax, Inc.",77483587.5,413199726.3,,,,328881,1220148.51,3.41,3.71,3.73,3.38,10.35502959,7.22543353,Health Services,9.25159955
GRTS,"Gritstone bio, Inc.",77520922.6,216949089.3,0,2.2,4500,2221485,5420423.4,2.2,2.44,2.46,2.18,12.8440367,11.41552511,Health Technology,8.50427942
RPAY,Repay Holdings Corporation,77708004.95,1362449029,-2.01612903,7.29,100,645649,4848823.99,7.38,7.5,7.52,7.32,2.73224044,0.94086022,Commercial Services,5.13504599
W,Wayfair Inc.,77731903.36,6346733555,0.10853835,55.4975,11944,4941429,279289567.1,55.49,56.52,58,54.02,7.36764161,2.2431259,Retail Trade,6.82899929
AMPS,"Altus Power, Inc.",77889836.96,855366017.6,2.08333333,5.4,1300,1892408,10181155.04,5.31,5.38,5.4,5.185,4.14657666,1.89393939,Utilities,5.86509459
MYGN,"Myriad Genetics, Inc.",78172453.41,1932857291,-0.17459625,22.87,100,602344,14275552.8,22.84,23.7,23.895,22.56,5.91755319,3.44827586,Health Technology,4.05582243
CERT,"Certara, Inc.",78470958.89,2803448002,-0.28818444,17.3,1600,917534,16093546.36,17.23,17.54,17.7,17.07,3.69068541,1.09510086,Technology Services,5.15048411
KBH,KB Home,79465340.29,4211175577,0.25605673,51.1899,8741,1860732,94990368.6,50.77,51.05,51.71,50.67,2.05249655,0.5515068,Consumer Durables,2.38631995
MRC,MRC Global Inc.,79945694.54,839597996.1,,,,386110,3849516.7,9.89,9.97,9.98,9.71,2.78063852,0.30181087,Distribution Services,3.16881507
ADV,Advantage Solutions Inc.,80690532.3,709901684.8,,,,244978,536501.82,2.15,2.19,2.225,2.11,5.45023697,1.86046512,Commercial Services,5.99148855
BTBT,"Bit Digital, Inc.",81713941.63,317761545.5,2.08333333,3.45,157120,8304029,31970511.65,3.44,3.85,3.97,3.42,17.83625731,14.58333333,Commercial Services,9.89767752
COGT,"Cogent Biosciences, Inc.",82210948.27,1266646269,,,,559425,6858550.5,12.17,12.26,12.35,11.87,4.04380792,0.98846787,Health Technology,5.36441693
AEL,American Equity Investment Life Holding Company,82251655.01,3533646449,,,,659268,27478290.24,41.56,41.68,42.21,41.255,2.31487092,0.57915058,Finance,2.21436079
JBI,"Janus International Group, Inc.",82398957.16,1427820620,,,,830061,8076493.53,9.59,9.73,9.74,9.51,2.41850683,1.14345114,Producer Manufacturing,2.59461439
WRBY,Warby Parker Inc.,82444509.09,1367042227,,,,941383,11117733.23,11.57,11.81,11.9,11.57,2.85220398,1.02651839,Retail Trade,5.06775107
ERAS,"Erasca, Inc.",82583177.03,446239452.6,,,,975475,2887406,2.8,2.96,3,2.78,7.91366906,4.22535211,Health Technology,7.89168196
SCS,Steelcase Inc.,82586908.39,840973792.8,1.76630435,7.49,1000,938221,6924070.98,7.38,7.38,7.44,7.24,2.76243094,0.27173913,Producer Manufacturing,3.59861135
SXC,"SunCoke Energy, Inc.",82777175.67,671435631.4,,,,633870,5083637.4,7.75,8.02,8.05,7.71,4.40985733,3.21750322,Energy Minerals,3.02399377
JELD,"JELD-WEN Holding, Inc.",82827876.51,1391838136,,,,540542,8854077.96,15.53,16.38,16.39,15.5,5.74193548,4.19847328,Non-Energy Minerals,4.02023123
BLMN,"Bloomin' Brands, Inc.",83058741.29,2322887235,1.8106375,26.99,629,1528434,40671628.74,26.65,26.61,27.13,26.37,2.88206295,0.37721614,Consumer Services,2.90038432
HQY,"HealthEquity, Inc.",83270890.99,5381251945,,,,558201,35144334.96,62.02,62.96,63.33,61.67,2.69174639,0.75212034,Finance,3.42755774
ARLP,"Alliance Resource Partners, L.P.",83275584.06,2330216438,0.28042625,18.05,1410,391600,7174112,17.76,18.32,18.43,17.6,4.71590909,2.74817723,Energy Minerals,2.83239357
STER,Sterling Check Corp.,83286142.34,1190873737,,,,718565,8838349.5,11.9,12.3,12.35,11.84,4.30743243,3.44827586,Technology Services,4.6808349
HIVE,Hive Blockchain Technologies Ltd.,83461422.41,301559312.2,2.48447205,3.32,18827,2666675,9600030,3.3,3.6,3.6389,3.28,12.77134146,11.80124224,Technology Services,5.47940551
SBCF,Seacoast Banking Corporation of Florida,83471051.09,1937553477,,,,464710,10641859,22.82,22.9,22.92,22.395,2.34427328,0.26269702,Finance,4.45476773
ARLO,"Arlo Technologies, Inc.",83624988.89,871579604.7,0,9.38,3500,1228605,11659461.45,9.3,9.49,9.8,9.24,6.06060606,1.17270789,Electronic Technology,4.00983888
CARG,"CarGurus, Inc.",83826877.3,2502067209,-1.04688211,21.82,364,2152185,47520244.8,21.71,22.08,22.11,21.69,1.93637621,0.50068275,Technology Services,2.91593558
HXL,Hexcel Corporation,83884643.16,6117839892,,,,513481,37232507.31,71.85,72.51,72.54,71.33,1.69634095,0.55470808,Electronic Technology,1.94039758
DCGO,DocGo Inc.,84663151.12,967480987.8,,,,947472,8858863.2,8.96,9.35,9.54,8.77,8.77993158,3.77358491,Health Services,4.10349848
SG,"Sweetgreen, Inc.",85445149.3,1194766914,-0.09708738,10.29,2926,1796613,19259691.36,10.25,10.72,10.765,10.15,6.0591133,4.0776699,Consumer Services,5.55550643
YETI,"YETI Holdings, Inc.",86167937.55,3076910411,0.74095184,35.35,736,1070071,37998221.21,35.07,35.51,35.57,34.7,2.50720461,1.1969222,Producer Manufacturing,3.13951003
EVRI,Everi Holdings Inc.,86384913.63,1323167518,-1.3559322,14.55,150,791600,11763176,14.66,14.86,14.91,14.57,2.33356211,0.74576271,Consumer Services,2.91196539
MDXG,"MiMedx Group, Inc",86502956.69,676267224.2,,,,896236,5242980.6,5.75,5.85,5.88,5.66,3.8869258,2.09424084,Health Technology,4.72607756
SRPT,"Sarepta Therapeutics, Inc.",87265987,12239732987,,,,843839,110880444.6,130.15,131.4,132.04,128.755,2.55135723,0.73597056,Health Technology,2.76069414
CBAY,CymaBay Therapeutics Inc.,87566951.11,820085817.4,,,,1181980,9940451.8,8.11,8.41,8.505,8.09,5.12978986,2.9375765,Health Technology,3.78844123
RVMD,"Revolution Medicines, Inc.",88313783.85,2730124293,,,,1243139,31923809.52,24.31,25.68,25.89,23.76,8.96464646,4.30544273,Health Technology,4.50940699
QUOT,Quotient Technology Inc.,88500424.21,383437068.4,15.2238806,3.91,74404,14519614,56626494.6,3.86,3.89,3.96,3.85,15.84415584,16.41791045,Commercial Services,4.69653097
SGML,Sigma Lithium Corporation,88704449.76,3958973657,0.05163956,38.8,1095,945473,37053086.87,38.64,39.19,39.47,37.315,5.77515744,1.18770979,Non-Energy Minerals,4.78188691
LFST,"LifeStance Health Group, Inc.",88738330.16,3473770636,-1.22767857,8.85,1200,1670024,15397621.28,8.95,9.22,9.24,8.8801,4.05288229,2.90178571,Health Services,3.87155341
OC,Owens Corning Inc,89344641.52,11243845294,,,,804553,100392123.3,121.93,124.78,125.4,121.52,3.19289006,2.14472823,Process Industries,2.31520527
DVA,DaVita Inc.,89730689.1,8880436951,-0.77852899,96.99,500,537070,52584523.7,97.32,97.91,98.38,97.015,1.40699892,0.29707027,Health Services,2.00695713
CYTK,"Cytokinetics, Incorporated",89763102.57,3410543886,,,,764447,27260180.02,34.7,35.66,35.835,34.47,3.95996519,2.35361653,Health Technology,3.72074169
LNW,"Light & Wonder, Inc.",90180518.31,6085799813,,,,2944409,196657077.1,64.77,66.79,67.36,64.49,4.45030237,2.76965687,Consumer Services,3.18840878
TWKS,"Thoughtworks Holding, Inc.",90400777.35,2452328594,,,,522254,4037023.42,7.61,7.73,7.87,7.58,3.82585752,0.25940337,Commercial Services,4.43616809
VIRT,"Virtu Financial, Inc.",90422736.72,3065530881,,,,826367,15411744.55,18.58,18.65,18.68,18.47,1.13697888,0.48491379,Finance,1.81584561
VKTX,"Viking Therapeutics, Inc.",91039555.28,2177496501,-0.52182163,21.12,16257,2555442,55734190.02,21,21.81,22.14,20.79,6.49350649,3.4629981,Health Technology,6.02214399
ARAY,Accuray Incorporated,91152266.54,380134515.7,,,,992329,3939546.13,3.85,3.97,4.025,3.8229,5.28656256,2.58397933,Health Technology,3.82863943
ATS,ATS Corporation,91357813.64,4318407191,,,,42918,2015858.46,46.32,46.97,47.2202,46.32,3.30354059,2.80148829,Producer Manufacturing,3.3111916
CXM,"Sprinklr, Inc.",91472570.44,3943253176,-1.1659808,14.42,276,1879520,27685329.6,14.42,14.73,14.77,14.22,3.86779184,1.02880658,Technology Services,3.77027874
VLD,"Velo3D, Inc.",91550361.48,390789828.5,-1.04166667,1.95,4478,1502583,3050243.49,1.88,2.03,2.04,1.841,10.80934275,5.72916667,Producer Manufacturing,7.32001663
FATE,"Fate Therapeutics, Inc.",92341724.01,577516729.9,-0.71684588,5.54,1258,2227728,13076763.36,5.58,5.87,5.9,5.41,9.05730129,5.19713262,Health Technology,7.19323077
CNM,"Core & Main, Inc.",92765379.81,6670691843,0.6300315,28.75,178,1077526,31075849.84,28.48,28.84,29.005,28.12,3.14722617,0.94504725,Distribution Services,2.39044385
FFBC,First Financial Bancorp.,92947784.62,2073426881,,,,325971,7102908.09,21.65,21.79,21.81,21.44,1.72574627,0.27611597,Finance,3.55139131
SNWGF,SNOWLINE GOLD CORP,92990931.71,363289636.9,,,,99580,273347.1,2.71,,2.7503,2.65,3.78490566,3.00187617,Non-Energy Minerals,6.14103591
AMKR,"Amkor Technology, Inc.",93148541.05,6580714235,,,,1968813,52744500.27,26.33,26.79,26.99,26.32,2.54559271,1.51572565,Electronic Technology,3.21213765
CVAC,CureVac N.V.,93166553.06,2567462727,-0.09765625,10.4,3969,4591107,52659997.29,10.23,11.47,12.09,10.23,18.18181818,12.01171875,Health Technology,7.44569738
ITCI,Intra-Cellular Therapies Inc.,93385586.04,6281208242,-0.71931196,63.49,147,602095,39425180.6,63.55,65.48,65.62,63.08,4.02663285,2.39249414,Health Technology,3.03478034
RYAN,"Ryan Specialty Holdings, Inc.",93395448.15,11186160242,,,,853410,36747834.6,42.84,43.06,43.6,42.84,1.77404295,0.20944845,Finance,1.95472474
CRDO,Credo Technology Group Holding Ltd,94208802.01,2751459840,0.22185247,18.48,36131,3525447,65291278.44,18.03,18.52,19.07,18.03,5.76816417,2.71769273,Technology Services,7.38970206
NNOMF,Nano One Materials Corp.,95843962.03,224035554.3,,,,408856,911748.88,2.07,,2.25,2.07,8.69565217,2.29357798,Producer Manufacturing,4.80234576
NJR,NewJersey Resources Corporation,96422080.59,4613568915,0.14739945,47.56,200,605397,28804789.26,47.44,47.58,48.14,47.13,2.1430087,0.18951358,Utilities,1.93752624
WYNN,"Wynn Resorts, Limited",96539395.32,12081919911,1.56174684,105.35,6288,2766671,293737460.1,104.96,106.17,107.14,104.62,3.25941503,2.35226068,Consumer Services,2.66480624
FRGE,"Forge Global Holdings, Inc.",97051665.6,362003162.5,,,,1353777,2815856.16,1.8,2.08,2.2499,1.8,24.99444444,13.66120219,Technology Services,10.78355167
TPH,"Tri Pointe Homes, Inc.",97788038.45,3196137606,,,,1069635,34153445.55,31.94,31.93,32.5,31.72,2.45901639,0.63031831,Consumer Durables,2.47822885
BMBL,Bumble Inc.,97922284.15,3383018994,-0.11185682,17.88,384,1814226,32456503.14,17.6,17.89,17.975,17.41,3.24526134,0.05592841,Technology Services,4.49389473
QRVO,"Qorvo, Inc.",98067953.4,10156008781,-0.42876632,102.39,1093,1121207,115327352,102.36,102.86,103.35,101.87,1.45283204,0.23387254,Electronic Technology,2.71412057
FIP,FTAI Infrastructure Inc.,98098587.7,334135448.6,,,,446168,1499124.48,3.26,3.36,3.45,3.23,6.81114551,2.75229358,Consumer Services,5.07732378
ARNC,Arconic Corporation,98538834.74,2936533506,,,,1294570,37892063.9,29.17,29.27,29.34,29.16,0.61728395,0.23972603,Non-Energy Minerals,0.31310605
CLS,"Celestica, Inc.",98685098.99,1763576061,0.3511236,14.3,5064,1205209,17812989.02,14.3,14.78,14.97,14.24,5.12640449,3.79213483,Electronic Technology,2.98326212
IBKR,"Interactive Brokers Group, Inc.",99022413.86,33698273472,-0.11210762,80.19,317,616880,49541632.8,80.16,80.31,80.54,78.79,2.22109405,0.03736921,Finance,2.05959805
BRPHF,Galaxy Digital Holdings Ltd.,99225927.62,1171565215,,,,160810,588564.6,3.21,,3.7011,3.21,17.47975078,16.56050955,Commercial Services,6.150933
CPRX,"Catalyst Pharmaceuticals, Inc.",99381207.61,1338691186,-0.32786885,12.22,600,3009098,37974816.76,12.14,12.62,12.85,11.785,9.03691133,3.44262295,Health Technology,3.76392078
